COMPANY_CD_FSK,CUSTOMER_CD_FSK,PRODUCT_CD_FSK,INVOICE_YEAR_MONTH,QUANTITY_PIECES,GROSS_SALES
241,5664978,22622140,2021-02-01 00:00:00,0,388.08
127,620,493986,2021-02-01 00:00:00,76,388.06
127,2124,507386,2021-07-01 00:00:00,48,387.84
211,3481908,13062384,2021-03-01 00:00:00,12,387.72
127,4462,491388,2021-09-01 00:00:00,12,387.7
127,5392,501162,2021-02-01 00:00:00,20,386.4
211,3483291,12972736,2021-02-01 00:00:00,210,386.4
127,1281,508525,2021-01-01 00:00:00,20,386.28
127,3584,500038,2021-12-01 00:00:00,10,386.1
127,1530,497952,2021-10-01 00:00:00,4,385.08
127,3030,508089,2021-03-01 00:00:00,24,384.96
127,23049184,502342,2021-11-01 00:00:00,2,384.82
127,620,495192,2021-10-01 00:00:00,2,384.14
127,620,495192,2021-11-01 00:00:00,2,384.14
213,32357561,154558176,2021-03-01 00:00:00,10,384.1
127,620,489828,2021-05-01 00:00:00,30,384
127,871,496968,2021-01-01 00:00:00,1600,384
127,871,496968,2021-08-01 00:00:00,1600,384
127,871,500779,2021-07-01 00:00:00,1200,384
127,871,500779,2021-08-01 00:00:00,1200,384
211,3469616,13059725,2021-05-01 00:00:00,240,384
127,659,504012,2021-11-01 00:00:00,40,382.5
127,3584,509194,2021-08-01 00:00:00,2,382.46
211,3481908,12992626,2021-06-01 00:00:00,12,382.44
127,1547,508525,2021-10-01 00:00:00,40,382.4
127,1285,493777,2021-07-01 00:00:00,10,382.2
127,1055,503603,2021-01-01 00:00:00,6,382.08
200,5652414,22563551,2021-03-01 00:00:00,120,381.11
127,4176,493806,2021-05-01 00:00:00,50,381
211,3485979,13022626,2021-06-01 00:00:00,300,381
127,2484,501946,2021-08-01 00:00:00,120,380.88
127,3584,501946,2021-05-01 00:00:00,120,380.88
127,3584,501946,2021-06-01 00:00:00,120,380.88
127,3584,501946,2021-08-01 00:00:00,120,380.88
127,3584,501946,2021-09-01 00:00:00,120,380.88
127,4176,501946,2021-09-01 00:00:00,120,380.88
127,14425627,510692,2021-12-01 00:00:00,10,380.7
127,2484,497724,2021-08-01 00:00:00,20,380.34
241,5664978,22604993,2021-07-01 00:00:00,4,380.32
241,5664978,22604993,2021-08-01 00:00:00,4,380.3
127,4462,511282,2021-06-01 00:00:00,38,380.12
127,871,493699,2021-05-01 00:00:00,400,380
127,871,493699,2021-07-01 00:00:00,400,380
127,871,493699,2021-08-01 00:00:00,400,380
127,871,493699,2021-09-01 00:00:00,400,380
211,3481908,12978658,2021-06-01 00:00:00,200,380
211,3481908,13023096,2021-07-01 00:00:00,240,379.2
127,4216,489284,2021-04-01 00:00:00,40,378.88
127,847,490955,2021-05-01 00:00:00,10,378.5
127,3307,500104,2021-05-01 00:00:00,40,378.48
127,4218,497649,2021-04-01 00:00:00,8,378.48
127,2124,507386,2021-04-01 00:00:00,48,378.24
127,871,510283,2021-06-01 00:00:00,1400,378
127,871,510283,2021-09-01 00:00:00,1400,378
127,3307,498648,2021-07-01 00:00:00,50,378
127,5284,497308,2021-01-01 00:00:00,60,378
211,3465694,12971013,2021-05-01 00:00:00,1800,378
72,19393228,90935603,2021-07-01 00:00:00,2,377.74
127,3650,507493,2021-10-01 00:00:00,12,377.56
127,3584,511282,2021-12-01 00:00:00,36,377.38
241,5664978,22632199,2021-03-01 00:00:00,4,377.36
127,3584,502972,2021-10-01 00:00:00,4,377.16
127,2656,492838,2021-02-01 00:00:00,6,376.68
211,3468752,13014388,2021-10-01 00:00:00,400,376
211,3469616,12956921,2021-10-01 00:00:00,60,375.6
127,4462,494181,2021-10-01 00:00:00,4,375.36
127,1547,491609,2021-03-01 00:00:00,40,375
211,3470541,12987016,2021-11-01 00:00:00,500,375
211,3470541,13042950,2021-07-01 00:00:00,500,375
211,3485979,12995479,2021-06-01 00:00:00,300,375
127,4216,499403,2021-05-01 00:00:00,2,374.96
127,4216,496652,2021-11-01 00:00:00,8,374.76
211,3469616,12997890,2021-06-01 00:00:00,360,374.4
211,3469616,12997890,2021-10-01 00:00:00,360,374.4
211,3485767,13056596,2021-01-01 00:00:00,520,374.4
127,4462,507188,2021-07-01 00:00:00,2,374.32
211,3459454,13021438,2021-04-01 00:00:00,200,374
211,3465694,13046885,2021-05-01 00:00:00,2200,374
241,5664978,22604014,2021-02-01 00:00:00,0,372.96
127,4462,503027,2021-05-01 00:00:00,12,372.8
211,3459454,12997870,2021-02-01 00:00:00,900,372.6
72,19394766,90981376,2021-10-01 00:00:00,4,371.28999999999996
211,3483291,13029031,2021-09-01 00:00:00,320,371.2
72,19394766,90981376,2021-06-01 00:00:00,4,371.14
72,19394766,90981376,2021-09-01 00:00:00,4,371.1
127,1285,494255,2021-05-01 00:00:00,24,370.8
127,2656,492939,2021-06-01 00:00:00,40,370.8
127,4045,493695,2021-05-01 00:00:00,30,370.78
127,3030,500134,2021-09-01 00:00:00,20,370.7
127,5392,503027,2021-11-01 00:00:00,8,370.34
127,871,510315,2021-03-01 00:00:00,48,369.6
127,871,510315,2021-07-01 00:00:00,48,369.6
127,871,510315,2021-09-01 00:00:00,48,369.6
127,1711,501946,2021-09-01 00:00:00,120,369.6
127,3749,504133,2021-06-01 00:00:00,6,369.46
241,5664978,22604993,2021-03-01 00:00:00,4,369.22
127,4462,501946,2021-10-01 00:00:00,120,369.18
127,4216,490955,2021-06-01 00:00:00,2,368.94
127,3584,493892,2021-10-01 00:00:00,10,368.82
127,4216,508527,2021-07-01 00:00:00,26,368.52
127,3030,497728,2021-08-01 00:00:00,6,368.46
127,3584,501209,2021-04-01 00:00:00,2,368.02
127,3307,506868,2021-03-01 00:00:00,10,368
211,3466244,12962980,2021-07-01 00:00:00,800,368
127,2598,494255,2021-09-01 00:00:00,10,367.7
127,3030,501276,2021-09-01 00:00:00,100,367.5
127,2656,501946,2021-07-01 00:00:00,240,367.2
127,4176,490110,2021-04-01 00:00:00,8,366.96
127,3030,505779,2021-03-01 00:00:00,122,366.88
127,3030,493769,2021-03-01 00:00:00,40,366.7
127,620,495192,2021-06-01 00:00:00,2,365.86
127,1547,508641,2021-05-01 00:00:00,10,365.82
127,14425627,495192,2021-07-01 00:00:00,2,365.78
127,4237,508525,2021-04-01 00:00:00,32,365.56
200,5652414,22561995,2021-08-01 00:00:00,110,365.25
127,4176,505557,2021-08-01 00:00:00,16,365.12
127,871,494535,2021-03-01 00:00:00,960,364.8
127,871,494535,2021-05-01 00:00:00,960,364.8
127,871,494535,2021-08-01 00:00:00,960,364.8
127,871,494535,2021-09-01 00:00:00,960,364.8
211,3469616,12956921,2021-02-01 00:00:00,60,364.8
211,3469616,12960579,2021-04-01 00:00:00,960,364.8
211,3485767,13036584,2021-05-01 00:00:00,320,364.8
211,3485767,13036584,2021-09-01 00:00:00,320,364.8
127,3030,491891,2021-03-01 00:00:00,2,364.62
127,1530,510732,2021-03-01 00:00:00,6,364.46
127,3584,490967,2021-05-01 00:00:00,2,364.18
127,3584,490967,2021-10-01 00:00:00,2,364.18
127,3584,506453,2021-05-01 00:00:00,2,364.18
127,3584,506453,2021-09-01 00:00:00,2,364.18
127,4462,490967,2021-05-01 00:00:00,2,364.18
127,4218,504561,2021-04-01 00:00:00,4,364
147,40322,6040,2021-06-01 00:00:00,80,364
211,3469616,13056430,2021-03-01 00:00:00,400,364
200,5652414,22552602,2021-05-01 00:00:00,154,363.82
211,3469616,12997890,2021-02-01 00:00:00,360,363.6
127,5392,512136,2021-03-01 00:00:00,24,363.52
127,2598,502655,2021-06-01 00:00:00,6,363.26
127,1872,511242,2021-11-01 00:00:00,600,362.88
127,4462,495477,2021-03-01 00:00:00,52,362.64
127,4045,493695,2021-04-01 00:00:00,30,362.1
127,1285,501946,2021-06-01 00:00:00,362,362
127,4462,497952,2021-05-01 00:00:00,4,361.98
127,3584,511187,2021-09-01 00:00:00,2,361.94
127,3584,499058,2021-02-01 00:00:00,4,361.68
127,2282,510645,2021-01-01 00:00:00,80,361.6
147,40322,22293,2021-06-01 00:00:00,12,361.44
211,3469616,13015241,2021-05-01 00:00:00,60,361.2
127,4462,493435,2021-03-01 00:00:00,8,360.76
127,3584,511282,2021-05-01 00:00:00,36,360.12
127,3584,511282,2021-09-01 00:00:00,36,360.12
127,4176,511282,2021-08-01 00:00:00,36,360.12
127,4462,510813,2021-10-01 00:00:00,2,360.12
127,3273,504561,2021-04-01 00:00:00,2,360
127,3273,504561,2021-10-01 00:00:00,2,360
127,4045,504561,2021-08-01 00:00:00,2,360
211,3485767,13059956,2021-05-01 00:00:00,1000,360
211,3485979,13022626,2021-03-01 00:00:00,300,360
127,3584,502951,2021-09-01 00:00:00,4,359.78
211,3469616,12973643,2021-04-01 00:00:00,200,359
127,4883,494998,2021-08-01 00:00:00,40,358.8
127,1175,501175,2021-03-01 00:00:00,2,358.2
127,2433,508883,2021-05-01 00:00:00,180,358.2
127,3584,501175,2021-02-01 00:00:00,2,358.2
127,4218,493769,2021-04-01 00:00:00,26,357.54
127,5499,492489,2021-09-01 00:00:00,60,357
211,3465694,12995479,2021-05-01 00:00:00,300,357
127,4216,511413,2021-11-01 00:00:00,4,356.98
211,3469616,12974889,2021-04-01 00:00:00,8,356.96
72,25556467,90980797,2021-10-01 00:00:00,6,356.94
200,5652414,22539103,2021-10-01 00:00:00,60,356.9
127,23049184,498477,2021-09-01 00:00:00,20,356.8
211,3481908,12952495,2021-11-01 00:00:00,56,356.72
127,4216,491168,2021-02-01 00:00:00,10,356.56
127,3030,495450,2021-03-01 00:00:00,2,356.08
127,2598,495298,2021-02-01 00:00:00,100,356
72,19394751,90983220,2021-10-01 00:00:00,6,355.72
127,4176,506453,2021-03-01 00:00:00,2,355.66
127,620,510626,2021-05-01 00:00:00,40,355.2
127,1711,501946,2021-05-01 00:00:00,120,355.2
211,3466244,12992257,2021-04-01 00:00:00,500,355
211,3466244,12992257,2021-05-01 00:00:00,500,355
211,3466244,12992257,2021-07-01 00:00:00,500,355
127,1281,498450,2021-03-01 00:00:00,2,354.68
127,4045,504012,2021-06-01 00:00:00,40,354.42
127,2779309,488929,2021-08-01 00:00:00,6,354.36
127,1285,507512,2021-04-01 00:00:00,100,354
127,1285,508525,2021-10-01 00:00:00,100,354
211,3485979,12995479,2021-03-01 00:00:00,300,354
127,5392,488668,2021-07-01 00:00:00,8,353.36
127,2282,507270,2021-02-01 00:00:00,6,353.3
127,3307,508675,2021-02-01 00:00:00,64,353.28
127,2656,511901,2021-07-01 00:00:00,8,353.12
127,4216,502725,2021-11-01 00:00:00,4,353.06
127,4462,501946,2021-05-01 00:00:00,120,352.32
127,4462,501946,2021-07-01 00:00:00,120,352.32
211,3481908,13067431,2021-07-01 00:00:00,8,352.24
127,4176,507034,2021-08-01 00:00:00,16,352.14
127,4462,507034,2021-09-01 00:00:00,16,352.14
127,4218,490604,2021-06-01 00:00:00,24,352.04
127,1711,502394,2021-05-01 00:00:00,2,352
211,3483291,12975402,2021-04-01 00:00:00,440,352
127,620,512836,2021-01-01 00:00:00,6,351.74
127,4462,511282,2021-04-01 00:00:00,36,351.64
127,3584,502951,2021-03-01 00:00:00,4,351.36
127,2978,499545,2021-02-01 00:00:00,2,351.24
127,620,501078,2021-05-01 00:00:00,300,351
127,1285,495298,2021-06-01 00:00:00,180,351
127,620,505373,2021-10-01 00:00:00,48,350.88
127,620,492199,2021-05-01 00:00:00,4,350.8
200,5652414,22569343,2021-05-01 00:00:00,214,350.78
200,5652414,22553858,2021-06-01 00:00:00,110,350.53
127,3584,492731,2021-08-01 00:00:00,10,350.52
127,4218,505042,2021-06-01 00:00:00,22,350.5
211,3481908,12952903,2021-12-01 00:00:00,240,350.4
127,4462,493001,2021-08-01 00:00:00,2,350.08
127,3030,506470,2021-08-01 00:00:00,4,350.04
127,3030,506470,2021-09-01 00:00:00,4,350.04
127,4176,504561,2021-04-01 00:00:00,12,350
211,3470541,12975556,2021-07-01 00:00:00,500,350
211,3485979,12975556,2021-06-01 00:00:00,500,350
127,4462,501946,2021-03-01 00:00:00,122,349.84
127,5284,497308,2021-09-01 00:00:00,60,349.44
211,3481908,12952495,2021-05-01 00:00:00,56,349.44
127,4216,509357,2021-04-01 00:00:00,8,349.2
127,620,506536,2021-05-01 00:00:00,40,348.96
127,3584,505216,2021-06-01 00:00:00,2,348.92
127,620,505042,2021-05-01 00:00:00,26,348.82
127,5392,507512,2021-06-01 00:00:00,20,348.52
127,5499,496501,2021-12-01 00:00:00,100,348.26
127,2955,504561,2021-04-01 00:00:00,2,348
211,3469616,13021150,2021-06-01 00:00:00,240,348
211,3469616,13021150,2021-10-01 00:00:00,240,348
211,3469616,13032341,2021-06-01 00:00:00,80,348
211,3483291,13009043,2021-03-01 00:00:00,300,348
211,3483291,13031586,2021-06-01 00:00:00,120,348
147,40322,10296,2021-04-01 00:00:00,10,347.7
211,3481908,12976665,2021-09-01 00:00:00,6,347.7
127,4216,508883,2021-07-01 00:00:00,60,347.42
127,3030,496391,2021-09-01 00:00:00,8,347.38
127,1285,503745,2021-10-01 00:00:00,22,347.16
127,2124,495298,2021-04-01 00:00:00,180,346.8
127,2598,508990,2021-11-01 00:00:00,6,346.2
127,4045,504012,2021-04-01 00:00:00,40,346.12
127,3307,507593,2021-03-01 00:00:00,20,345.8
127,620,506404,2021-05-01 00:00:00,860,345.72
211,3469616,13033242,2021-06-01 00:00:00,480,345.6
211,3469616,13036257,2021-05-01 00:00:00,720,345.6
211,3481908,13067431,2021-01-01 00:00:00,8,345.36
127,4462,500447,2021-04-01 00:00:00,2,345.28
241,5664978,22599300,2021-03-01 00:00:00,6,345.28
127,3030,507095,2021-03-01 00:00:00,20,345.24
127,5392,488668,2021-04-01 00:00:00,8,345.08
72,19392432,90938897,2021-04-01 00:00:00,8,345.03
211,3465694,13047371,2021-11-01 00:00:00,500,345
127,5392,493327,2021-06-01 00:00:00,10,344.32
72,19394766,90969472,2021-11-01 00:00:00,4,344.12
127,4883,504561,2021-07-01 00:00:00,2,344
127,23049184,504561,2021-10-01 00:00:00,2,344
127,23049184,504561,2021-11-01 00:00:00,2,344
211,3466244,12965221,2021-05-01 00:00:00,400,344
72,19394766,90969472,2021-10-01 00:00:00,4,343.96
72,19394766,90969472,2021-06-01 00:00:00,4,343.83000000000004
211,3467462,13030280,2021-04-01 00:00:00,1000,343.8
127,3584,510813,2021-06-01 00:00:00,2,343.64
127,4218,493769,2021-11-01 00:00:00,24,343.46
72,19394766,90969472,2021-03-01 00:00:00,4,343.43
127,3030,498648,2021-09-01 00:00:00,56,343.28
211,3481908,12957258,2021-07-01 00:00:00,280,343.2
127,2656,492910,2021-03-01 00:00:00,20,343
211,3481908,13018348,2021-08-01 00:00:00,100,343
127,3307,510112,2021-12-01 00:00:00,20,342.62
127,3030,497776,2021-08-01 00:00:00,20,342.5
127,2289,496822,2021-11-01 00:00:00,20,342.08
127,620,509916,2021-05-01 00:00:00,2,342.02
127,1872,511242,2021-02-01 00:00:00,600,342
127,1872,511242,2021-05-01 00:00:00,600,342
127,3584,492509,2021-05-01 00:00:00,20,341.96
127,4462,492509,2021-05-01 00:00:00,20,341.96
127,2598,488666,2021-05-01 00:00:00,6,341.88
127,671,494255,2021-05-01 00:00:00,4,341.76
127,2656,507386,2021-04-01 00:00:00,32,341.76
127,2656,507386,2021-12-01 00:00:00,32,341.76
72,19392432,90935603,2021-11-01 00:00:00,4,341.72
72,19392432,90981855,2021-08-01 00:00:00,4,341.67
200,5652414,22580674,2021-03-01 00:00:00,70,341.52
127,2282,496279,2021-07-01 00:00:00,32,341.44
241,5664978,22602777,2021-02-01 00:00:00,0,341.34
241,5664978,22602777,2021-04-01 00:00:00,0,341.34
127,4993,500740,2021-10-01 00:00:00,12,341.16
127,3584,506453,2021-01-01 00:00:00,2,341
127,2219,500737,2021-04-01 00:00:00,60,340.8
127,5392,508525,2021-04-01 00:00:00,20,340.32
211,3481908,13052566,2021-04-01 00:00:00,12,340.32
127,3584,505489,2021-04-01 00:00:00,48,340.04
127,5392,505557,2021-09-01 00:00:00,10,340.04
211,3466244,13042950,2021-05-01 00:00:00,500,340
211,3466244,13042950,2021-07-01 00:00:00,500,340
211,3481908,13052818,2021-12-01 00:00:00,400,340
127,3584,491453,2021-04-01 00:00:00,16,339.84
211,3481908,13016381,2021-10-01 00:00:00,2,339.16
127,2124,503677,2021-09-01 00:00:00,20,338.8
127,20751556,510503,2021-11-01 00:00:00,8,338.8
127,620,492108,2021-05-01 00:00:00,86,338.5
127,4218,504561,2021-06-01 00:00:00,2,338.2
127,1285,498745,2021-07-01 00:00:00,10,338.1
127,4462,498306,2021-03-01 00:00:00,8,338.1
241,5664978,22629054,2021-07-01 00:00:00,110,337.92
211,3481908,12968955,2021-02-01 00:00:00,450,337.5
72,19393927,90935603,2021-09-01 00:00:00,4,337.36
211,3481908,12976665,2021-01-01 00:00:00,6,337.32
211,3481908,12976665,2021-04-01 00:00:00,6,337.32
127,3307,509691,2021-05-01 00:00:00,20,337.3
211,3481908,13013946,2021-11-01 00:00:00,120,337.2
127,4237,511289,2021-06-01 00:00:00,20,337.18
127,4218,505395,2021-04-01 00:00:00,2,337.06
211,3467462,12975208,2021-04-01 00:00:00,300,336.96
211,3468752,12987016,2021-05-01 00:00:00,526,336.64
127,3584,511306,2021-05-01 00:00:00,2,336.44
127,4462,489716,2021-09-01 00:00:00,2,336.24
200,5652414,22571721,2021-08-01 00:00:00,200,336.18
147,40322,54843,2021-04-01 00:00:00,80,336
211,3469616,13004742,2021-06-01 00:00:00,600,336
200,5652414,22571721,2021-05-01 00:00:00,200,335.88
127,4216,504402,2021-04-01 00:00:00,4,335.8
127,3030,504845,2021-09-01 00:00:00,48,335.52
127,4462,492910,2021-03-01 00:00:00,8,335.48
127,3584,492908,2021-10-01 00:00:00,32,335.46
127,4462,492908,2021-11-01 00:00:00,32,335.46
127,620,495054,2021-02-01 00:00:00,120,335.16
211,3465694,13047371,2021-05-01 00:00:00,500,335
127,3584,500985,2021-02-01 00:00:00,32,334.88
211,3485767,13017086,2021-06-01 00:00:00,440,334.4
127,620,505373,2021-04-01 00:00:00,48,334.08
127,4216,508525,2021-01-01 00:00:00,20,334.08
127,5754,504561,2021-04-01 00:00:00,2,334
127,14425627,504561,2021-06-01 00:00:00,2,334
127,1285,498579,2021-10-01 00:00:00,210,333.9
200,5652414,22557093,2021-09-01 00:00:00,200,333.84000000000003
127,2484,497879,2021-03-01 00:00:00,2,333.7
127,2656,508525,2021-09-01 00:00:00,60,333.6
127,2656,508525,2021-11-01 00:00:00,60,333.6
127,4462,505394,2021-05-01 00:00:00,4,333.06
127,620,504124,2021-02-01 00:00:00,370,333
127,4218,496501,2021-06-01 00:00:00,120,332.88
127,3749,505692,2021-06-01 00:00:00,10,332.12
127,3584,508388,2021-12-01 00:00:00,2,332.06
127,871,491278,2021-01-01 00:00:00,400,332
127,871,491278,2021-04-01 00:00:00,400,332
127,871,491278,2021-11-01 00:00:00,400,332
211,3481908,13052818,2021-03-01 00:00:00,400,332
211,3481908,13057212,2021-04-01 00:00:00,200,332
211,3466244,13048054,2021-05-01 00:00:00,140,331.8
127,2598,508525,2021-07-01 00:00:00,40,331.6
72,19392432,116713372,2021-10-01 00:00:00,2,331.51
127,1285,508883,2021-07-01 00:00:00,180,331.2
127,1547,509342,2021-09-01 00:00:00,60,331.2
127,3584,495298,2021-12-01 00:00:00,60,330.96
127,3584,511360,2021-10-01 00:00:00,60,330.96
127,3584,511360,2021-12-01 00:00:00,60,330.96
127,4216,511289,2021-01-01 00:00:00,20,330.88
127,4237,489867,2021-06-01 00:00:00,8,330.48
241,5664978,22620052,2021-05-01 00:00:00,102,330.48
211,3468752,12952514,2021-03-01 00:00:00,560,330.4
211,3481908,13061615,2021-03-01 00:00:00,280,330.4
241,5664978,22627519,2021-07-01 00:00:00,4,330.04
241,5664978,22627519,2021-08-01 00:00:00,4,330.04
127,3584,504561,2021-11-01 00:00:00,22,330
213,32348670,154556917,2021-03-01 00:00:00,20,329.8
127,1285,495477,2021-12-01 00:00:00,160,329.6
127,2656,497832,2021-06-01 00:00:00,20,329.6
127,2779309,502953,2021-08-01 00:00:00,58,329.44
127,2433,495583,2021-08-01 00:00:00,14,328.96
127,4045,510503,2021-03-01 00:00:00,8,328.8
211,3466244,12953298,2021-06-01 00:00:00,120,328.8
211,3481908,12998807,2021-04-01 00:00:00,16,328.8
241,5663561,22599307,2021-01-01 00:00:00,34,328.78
200,5652414,22555676,2021-04-01 00:00:00,100,328.59000000000003
127,3030,499861,2021-09-01 00:00:00,180,328.5
127,4045,505704,2021-03-01 00:00:00,10,328.5
127,5392,507034,2021-09-01 00:00:00,10,327.94
127,3307,512385,2021-02-01 00:00:00,64,327.68
211,3466244,13041831,2021-10-01 00:00:00,520,327.6
211,3466244,13041831,2021-11-01 00:00:00,520,327.6
200,5652414,22538139,2021-06-01 00:00:00,300,327.44
127,1872,512335,2021-02-01 00:00:00,160,326.8
127,5392,502657,2021-07-01 00:00:00,24,326.72
127,620,493313,2021-05-01 00:00:00,20,326.4
127,4045,500464,2021-02-01 00:00:00,4,326.4
127,3030,506721,2021-09-01 00:00:00,194,325.92
200,5652414,22555901,2021-09-01 00:00:00,70,325.90999999999997
127,4176,511040,2021-07-01 00:00:00,10,325.76
127,2598,490955,2021-07-01 00:00:00,4,325.64
72,19394751,90953064,2021-11-01 00:00:00,4,325.63
200,5652414,22555676,2021-09-01 00:00:00,100,325.43
127,4045,505442,2021-04-01 00:00:00,60,325.38
127,871,497800,2021-10-01 00:00:00,30,325.2
127,2656,508525,2021-03-01 00:00:00,60,325.2
127,5392,512136,2021-11-01 00:00:00,20,325.1
127,3584,496791,2021-01-01 00:00:00,8,324.72
127,671,509985,2021-10-01 00:00:00,2,324.52
127,2656,509342,2021-04-01 00:00:00,100,324
127,2656,509342,2021-05-01 00:00:00,100,324
127,2656,509342,2021-06-01 00:00:00,100,324
211,3481908,12958838,2021-09-01 00:00:00,400,324
241,5664978,22602012,2021-06-01 00:00:00,8,323.68
241,5664978,22602012,2021-08-01 00:00:00,8,323.68
200,5652414,22555676,2021-06-01 00:00:00,100,323.34000000000003
127,871,497800,2021-01-01 00:00:00,30,323.1
127,2282,507310,2021-06-01 00:00:00,10,323
127,2598,511413,2021-07-01 00:00:00,4,322.96
127,620,500779,2021-05-01 00:00:00,460,322.92
211,3467462,13030557,2021-01-01 00:00:00,300,322.92
127,2598,504821,2021-06-01 00:00:00,4,322.84
211,3481908,13051796,2021-06-01 00:00:00,72,322.56
127,3030,495485,2021-08-01 00:00:00,2,322.42
127,3584,506252,2021-09-01 00:00:00,4,322
127,2656,498579,2021-03-01 00:00:00,134,321.6
211,3481908,12971746,2021-06-01 00:00:00,80,321.6
127,4462,494567,2021-04-01 00:00:00,4,321.02
127,871,507859,2021-03-01 00:00:00,48,320.64
127,871,507859,2021-04-01 00:00:00,48,320.64
127,871,507859,2021-08-01 00:00:00,48,320.64
127,3030,506536,2021-03-01 00:00:00,46,320.6
72,25556467,90959841,2021-10-01 00:00:00,10,320.46000000000004
127,4216,497262,2021-10-01 00:00:00,6,320.4
127,14425627,490405,2021-11-01 00:00:00,32,320.4
127,4176,508527,2021-08-01 00:00:00,30,320.36
127,2598,494429,2021-07-01 00:00:00,4,320.24
200,5652414,22554705,2021-04-01 00:00:00,60,320.24
127,3584,498585,2021-06-01 00:00:00,32,320.1
127,4176,492908,2021-08-01 00:00:00,32,320.1
127,871,500779,2021-01-01 00:00:00,1000,320
127,871,500779,2021-09-01 00:00:00,1000,320
127,871,500779,2021-11-01 00:00:00,1000,320
127,2124,490955,2021-06-01 00:00:00,8,320
127,2124,490955,2021-10-01 00:00:00,8,320
127,3584,504561,2021-07-01 00:00:00,20,320
211,3466244,13014876,2021-07-01 00:00:00,500,320
211,3466244,13047371,2021-04-01 00:00:00,500,320
211,3466244,13047371,2021-06-01 00:00:00,500,320
211,3466244,13047371,2021-07-01 00:00:00,500,320
211,3469616,12978922,2021-05-01 00:00:00,200,320
211,3470541,12977595,2021-07-01 00:00:00,2,320
72,19392432,90959871,2021-03-01 00:00:00,4,319.55
127,3307,503787,2021-12-01 00:00:00,20,319.5
72,19394766,90974852,2021-03-01 00:00:00,4,319.35
211,3465694,12992989,2021-11-01 00:00:00,240,319.2
